id,name,description,nutrition_benifits,dishtype_id,user_added_id,prep_time,cook_time,servings,meal_type,cuisine_id,category_id,ingredients,directions,total_nutrition_value,recipe_tags,benefits,is_recipe_ready,recipe_device,created_at,updated_at
1340,Paleo Creamy Chicken and Mushroom Spaghetti,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,15,2,dinner,688,1,"<ul><li>1 Tablespoon of ghee (15 ml), to cook with</li><li>3 cloves of garlic (9 g), minced</li><li>1 chicken breast (200 g), diced</li><li>0.5 medium onion (55 g), thinly sliced</li><li>15 white button mushrooms (150 g), chopped</li><li>3 carrots (150 g), spiralized or use a vegetable peeler to create noodle-like strands</li><li>1 Tablespoon of Italian seasoning (3 g)</li><li>2 zucchinis (240 g), spiralized or use a vegetable peeler to create noodle-like strands</li><li>0.5 cup of coconut milk (120 ml)</li><li>0.5 cup of beef broth (120 ml)</li><li>4 Tablespoons fresh parsley (4 g), chopped</li><li>Salt and pepper, to taste</li></ul>","<ol><li>Melt the ghee in a large saucepan over medium-high heat. Add the garlic to the saucepan and saute until fragrant, about 30 seconds.</li><li>Add the diced chicken and onion to the saucepan and saute until the chicken is browned and the onion is soft, about 2 to 3 minutes.</li><li>Add the mushrooms, carrot spaghetti and Italian seasoning to the saucepan and continue to cook until the mushrooms are soft and the chicken is cooked through, about 2 to 3 minutes.</li><li>Add the zucchini spaghetti to the saucepan and saute until softened, about 1 to 2 minutes.</li><li>Increase the heat to high and add the coconut milk, beef broth and fresh parsley to the saucepan and continue to cook for an additional 5 minutes, stirring constantly, until the sauce thickens. Season with salt and pepper, to taste.</li><li>Divide the chicken and spaghetti between 2 plates and serve.</li></ol>",Calories:  450	 Fat:  29 g	 Total Carbs:  20 g	 Fiber:  4 g	 Sugar:  8 g	 Net Carbs:  16 g	 Protein:  28 g,,,no,,2022-06-29 14:17:34,2022-06-29 14:17:34
1341,Paleo Crispy Kale and Tuna Salad,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,15,5,2,lunch,688,1,"<p>For the crispy kale -</p><ul><li>4 oz of kale (112 g), stems removed</li><li>1 Tablespoon of olive oil (15 ml)</li><li>Salt, to taste</li></ul><p>For the tuna salad -</p><ul><li>2 cans of tuna (340 g), drained and flaked</li><li>1 small green apple (150 g), thinly sliced</li><li>1 carrot (50 g), grated or thinly sliced</li><li>3 Tablespoons of fresh parsley (3 g), chopped</li><li>4 Tablespoons of mayo (60 ml)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>In a medium bowl, toss the kale with the olive oil. Season with salt, to taste. In batches, arrange the kale in a single layer on a microwave-safe plate and cook each batch until crisp, about 2 to 3 minutes per batch. Check the kale after 2 minutes and continue to microwave in 30-second increments until crispy to your liking.</li><li>In a large bowl, combine the tuna, apple, carrot, fresh parsley and mayo. Crumble the crispy kale and gently stir into the tuna salad. Season with salt and pepper, to taste.</li><li>Divide the tuna salad between 2 plates and serve.</li></ol>",Calories:  558	 Fat:  36 g	 Total Carbs:  19 g	 Fiber:  5 g	 Sugar:  9 g	 Net Carbs:  14 g	 Protein:  43 g,,,no,,2022-06-29 14:17:35,2022-06-29 14:17:35
1342,Paleo Pan-Fried Pork Loin with Sauteed Cabbage,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,15,35,4,dinner,688,1,"<p>For the pork -</p><ul><li>1.5 lbs of pork tenderloin (675 g)</li><li>2 Tablespoons of coconut oil (30 ml), to cook the pork with</li><li>Salt and pepper, to taste</li></ul><p>For the cabbage -</p><ul><li>2 Tablespoons of olive oil (30 ml), to cook the cabbage with</li><li>1 medium onion (110 g), thinly sliced</li><li>0.5 head of cabbage (350 g), thinly sliced</li><li>3 Tablespoons of fresh parsley (3 g), chopped</li><li>2 small green apples (300 g), thinly sliced</li><li>Salt and pepper, to taste</li></ul>","<ol><li>Sprinkle the pork with salt and pepper. Cut the pork in half lengthwise and cut each half into 2 pieces.</li><li>In a large nonstick skillet over high heat, melt the coconut oil. Add the pork and sear on all sides, about 1 to 2 minutes per side.</li><li>Reduce the heat to medium, cover and cook until done to your liking, about 8 to 10 minutes. Use a meat thermometer to ensure that the pork reaches an internal temperature of 145 F (63 C) for medium-rare. Remove the pork from the skillet and set aside to rest for 3 to 5 minutes before slicing.</li><li>Meanwhile, add the olive oil to a separate skillet over medium-high heat. Add the onion to the skillet and saute until translucent, about 5 to 7 minutes.</li><li>Add the cabbage and fresh parsley to the skillet and saute until the cabbage is tender, about 10 to 15 minutes.</li><li>Add the apples to the skillet and saute until warmed through, about 1 to 3 minutes. Season with salt and pepper, to taste.</li><li>Slice the pork tenderloin and serve with the sauteed cabbage.</li></ol>",Calories:  394	 Fat:  21 g	 Total Carbs:  18 g	 Fiber:  5 g	 Sugar:  12 g	 Net Carbs:  13 g	 Protein:  37 g,,,no,,2022-06-29 14:17:37,2022-06-29 14:17:37
1343,Paleo Coconut Sweet Potato Chicken,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,40,2,dinner,688,1,"<ul><li>2 Tablespoons of coconut oil (30 ml), divided, to cook with</li><li>2 chicken breasts (400 g), diced</li><li>2 cloves of garlic (6 g), minced or finely diced</li><li>1 small sweet potato (130 g), chopped small</li><li>2 carrots (100 g), grated or thinly sliced</li><li>0.5 medium onion (55 g), thinly sliced</li><li>2 Tablespoons of fresh basil leaves (4 g), chopped</li><li>0.5 cup of coconut milk (120 ml)</li><li>0.5 cup of chicken broth (120 ml)</li><li>2 Tablespoons of lime juice (30 ml)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>Melt 1 Tablespoon (15 ml) of coconut oil in a large pan over medium-high heat. Add the chicken to the pan and saute until browned, about 4 to 6 minutes. Use a slotted spoon to remove the cooked chicken from the pan and set aside.</li><li>In the same pan, melt the remaining 1 Tablespoon (15 ml) of coconut oil. Add the garlic, sweet potato, carrots, onion and fresh basil to the pan and saute until the vegetables are soft, about 8 to 10 minutes.</li><li>Add the cooked chicken, coconut milk, chicken broth and lime juice to the pan. Reduce the heat to medium and cook uncovered, stirring occasionally, for 20 minutes or until the sauce has thickened to desired consistency and the chicken is cooked through. Season with salt and pepper, to taste.</li><li>Divide the chicken and vegetables between 2 bowls and serve.</li></ol>",Calories:  712	 Fat:  46 g	 Total Carbs:  24 g	 Fiber:  4 g	 Sugar:  7 g	 Net Carbs:  20 g	 Protein:  49 g,,,no,,2022-06-29 14:17:39,2022-06-29 14:17:39
1344,Paleo Crispy Chicken Wings with Apple Slaw,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,15,40,2,dinner,688,1,"<p>For the chicken wings marinade -</p><ul><li>6 chicken wings (with skin on) (540 g)</li><li>2 Tablespoons of olive oil (30 ml)</li><li>2 Tablespoons of garlic powder (20 g)</li><li>1 Tablespoon of lemon juice (15 ml)</li><li>2 teaspoons of hot sauce (10 ml) (or to taste) (optional)</li><li>Salt and pepper, to taste</li></ul><p>For the apple slaw -</p><ul><li>0.25 head of cabbage (175 g), thinly sliced</li><li>2 small green apples (300 g), thinly sliced</li><li>3 Tablespoons of fresh parsley (3 g), chopped</li><li>0.25 cup of coconut cream (60 ml) (from the top of a refrigerated can of coconut milk)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>Preheat the oven to 400 F (200 C).</li><li>In a small bowl, combine the marinade ingredients. Place the chicken wings and marinade in a sealed container or storage bag and marinate in the refrigerator for at least 30 minutes. (For more flavorful results, marinate in the refrigerator overnight.)</li><li>Place a wire rack inside of a rimmed baking sheet. When ready to cook, remove the chicken from the marinade and place the wings in a single layer on top of the wire rack. Discard the excess marinade.</li><li>Bake for 35 to 40 minutes until the wings are cooked through and crispy with an internal temperature of 165 F (74 C).</li><li>Meanwhile, to make the slaw, toss to combine all of the slaw ingredients and refrigerate until ready to serve.</li><li>Serve the chicken wings with the slaw.</li></ol>",Calories:  622	 Fat:  44 g	 Total Carbs:  31 g	 Fiber:  7 g	 Sugar:  20 g	 Net Carbs:  24 g	 Protein:  29 g,,,no,,2022-06-29 14:17:41,2022-06-29 14:17:41
1345,Paleo Sauteed Veg Salad,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,10,2,lunch,688,1,"<p>For the salad -</p><ul><li>1 Tablespoon of olive oil (15 ml), to cook with</li><li>10 spears of asparagus (160 g), cut into 1-inch (2.5 cm) pieces</li><li>2 carrots (100 g), grated or thinly sliced</li><li>0.5 medium onion (55 g), thinly sliced</li><li>1 head of romaine lettuce (200 g), chopped</li><li>Salt and pepper, to taste</li></ul><p>For the dressing -</p><ul><li>3 Tablespoons of olive oil (45 ml)</li><li>1 Tablespoon of lime juice (15 ml)</li><li>2 Tablespoons of cilantro (2 g), chopped</li><li>Salt, to taste</li></ul>","<ol><li>Add the olive oil in a large nonstick pan over medium-high heat. Add the asparagus, carrots and onion to the pan and saute until the vegetables are slightly brown and tender, about 8 to 10 minutes. Season salt and pepper, to taste.</li><li>In a large bowl, whisk to combine the dressing ingredients. Toss the salad dressing with the lettuce leaves and sauteed vegetables.</li><li>Divide the salad between two plates and serve.</li></ol>",Calories:  304	 Fat:  28 g	 Total Carbs:  16 g	 Fiber:  6 g	 Sugar:  7 g	 Net Carbs:  10 g	 Protein:  1 g,,,no,,2022-06-29 14:17:42,2022-06-29 14:17:42
1346,"Paleo Eggplant ""Lasagna""",null,,2,c950336e-c584-4145-b787-5965ea4e09cb,60,45,6,dinner,688,1,"<ul><li>2 medium eggplants (1000 g)</li><li>3 zucchinis (360 g)</li><li>2 Tablespoons of olive oil (30 ml), to cook with (plus additional to grease a baking dish)</li><li>1 medium onion (110 g), thinly sliced</li><li>2 cloves of garlic (6 g), minced or finely diced</li><li>36 white button mushrooms (360 g), chopped small</li><li>1.5 lbs of ground beef (675 g)</li><li>1 can of diced tomatoes (400 g)</li><li>4 cups of spinach (120 g)</li><li>2 Tablespoons of gluten-free tamari sauce or coconut aminos (30 ml)</li><li>1 Tablespoon of sesame seeds (14 g)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>Slice the eggplants and zucchinis lengthwise into long thin strips, approximately 1/4-inch thick. Sprinkle sea salt over the strips and lay on cooling racks placed over trays to drain. Let the vegetable slices sit for 1 hour, turning the slices over every 20 min. After an hour, firmly pat each piece dry using paper towels to drain any excess moisture.</li><li>While the vegetables are draining, preheat the oven to 400 F (200 C). Grease a baking dish with olive oil and set aside.</li><li>Add the olive oil to a large pan over medium-high heat. Add the onion and garlic and saute until the onion is soft, about 6 to 8 minutes.</li><li>Add the ground beef and mushrooms to the pan and saute until the ground beef is browned and the liquid has evaporated from the mushrooms.</li><li>Add the diced tomatoes, spinach, and the tamari sauce or coconut aminos to the pan and saute until the liquid has evaporated. Season with salt and pepper, to taste.</li><li>Place a small amount of the meat sauce in the bottom of the baking dish. Place a layer of eggplant and zucchini slices over the meat sauce. Continue layering the meat sauce and vegetables with the meat sauce being the top layer. Sprinkle the top layer of the meat sauce with the sesame seeds. Cover the baking dish with aluminum foil.</li><li>Place the baking dish in the oven and bake for 20 minutes. Remove the foil from the baking dish and continue to bake for an additional 5 to 10 minutes. Remove the baking dish from the oven and let cool for 10 to 15 minutes before serving.</li></ol>",Calories:  443	 Fat:  30 g	 Total Carbs:  19 g	 Fiber:  9 g	 Sugar:  8 g	 Net Carbs:  10 g	 Protein:  25 g,,,no,,2022-06-29 14:17:46,2022-06-29 14:17:46
1347,Paleo Chicken and Apple Salad,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,10,2,lunch,688,1,"<p>For the salad -</p><ul><li>1 Tablespoon of avocado oil (15 ml), to cook with</li><li>1 chicken breast (200 g), diced</li><li>1 head of romaine lettuce (200 g), chopped</li><li>1 small green apple (150 g), thinly sliced</li><li>0.5 cucumber (110 g), thinly sliced</li><li>1 carrot (50 g), grated or thinly sliced</li><li>Salt, to taste</li></ul><p>For the dressing -</p><ul><li>3 Tablespoons of olive oil (45 ml)</li><li>1 Tablespoon of lemon juice (15 ml)</li></ul>","<ol><li>Add the avocado oil to a skillet over medium-high heat. Add the chicken and saute until cooked through, about 5 to 7 minutes. Season with salt, to taste.</li><li>In a large bowl, whisk to combine the dressing ingredients. Toss the dressing with the lettuce leaves, apple, cucumber and carrot.</li><li>Divide the salad between 2 plates and top with equal amounts of the cooked chicken.</li></ol>",Calories:  507	 Fat:  38 g	 Total Carbs:  17 g	 Fiber:  4 g	 Sugar:  11 g	 Net Carbs:  13 g	 Protein:  25 g,,,no,,2022-06-29 14:17:48,2022-06-29 14:17:48
1348,Paleo Bacon-Wrapped Pork with Beets and Zucchini,null,,2,c950336e-c584-4145-b787-5965ea4e09cb,15,30,2,dinner,688,1,"<p>For the pork tenderloin -</p><ul><li>0.5 Tablespoon of garlic powder (5 g)</li><li>0.5 Tablespoon of onion powder (4 g)</li><li>0.75 lb of pork tenderloin (338 g)</li><li>4 slices of bacon (112 g)</li><li>1 Tablespoon of coconut oil (15 ml), to cook the tenderloin with</li><li>Salt and pepper, to taste</li></ul><p>For the beets and zucchini -</p><ul><li>3 beets (246 g), peeled and roughly chopped</li><li>1 Tablespoon of coconut oil (15 ml)</li><li>2 zucchinis (240 g), roughly chopped</li><li>1 Tablespoon of lemon juice (15 ml)</li><li>Salt and pepper, to taste</li></ul>","<ol><li>Preheat the oven to 400 F (200 C). Line a rimmed baking sheet with aluminum foil and set aside.</li><li>In a small bowl, combine the garlic powder and onion powder. Season with salt and pepper, to taste. Cover the tenderloin with the garlic mixture.</li><li>Wrap the bacon slices around the tenderloin, covering completely, and secure with toothpicks, if desired.</li><li>In a large skillet, melt the coconut oil over high heat. Place the tenderloin in the skillet and sear until the bacon is slightly browned, about 1 to 2 minutes per side. Remove the tenderloin from the skillet and place on the prepared baking sheet.</li><li>Place the baking sheet in the oven and bake for 25 to 30 minutes with an internal temperature of 145 F (63 C) for medium-rare or 160 F (71 C) for medium. Remove the tenderloin from the oven and let rest for 5 minutes before slicing.</li><li>Meanwhile, place the peeled and chopped beets into a pot with water and boil until tender, about 25 minutes. Drain well.</li><li>In a large skillet, melt the coconut oil over medium-high heat. Add the drained beets, zucchinis, and lemon juice to the skillet and saute until the vegetables are cooked to your liking. Season with salt and pepper, to taste.</li><li>Serve the sliced tenderloin with the sauteed vegetables.</li></ol>",Calories:  664	 Fat:  47 g	 Total Carbs:  19 g	 Fiber:  4 g	 Sugar:  13 g	 Net Carbs:  15 g	 Protein:  44 g,,,no,,2022-06-29 14:17:49,2022-06-29 14:17:49
1349,"Paleo Creamy Turmeric Chicken with Fried ""Rice""",null,,2,c950336e-c584-4145-b787-5965ea4e09cb,10,25,2,dinner,688,1,"<p>For the turmeric chicken -</p><ul><li>1 Tablespoon of avocado oil (15 ml), to cook with</li><li>0.5 medium onion (55 g), thinly sliced</li><li>2 cloves of garlic (6 g), minced or finely diced</li><li>2 chicken breasts (400 g), diced</li><li>2 teaspoons of turmeric (4 g)</li><li>1 teaspoon of fresh ginger (2 g)</li><li>0.5 teaspoon of cinnamon powder (1 g)</li><li>0.5 cup of coconut cream (120 ml) (from the top of a refrigerated can of coconut milk)</li><li>Salt and pepper, to taste</li></ul><p>For the fried rice -</p><ul><li>1 Tablespoon of coconut oil (15 ml), to cook the cauliflower with</li><li>0.25 head of cauliflower (150 g), processed into rice-like pieces</li><li>0.5 medium onion (55 g), thinly sliced</li><li>1 carrot (50 g), grated or thinly sliced</li><li>Salt, to taste</li></ul>","<ol><li>Add the avocado oil to a large pan over medium-high heat. Add the onion and garlic to the pan and saute until the onion is slightly browned, about 5 minutes.</li><li>Add the chicken to the pan and saute until browned, about 5 minutes.</li><li>Add the turmeric, fresh ginger, and cinnamon powder to the pan and saute until the spices are fragrant, about 1 minute.</li><li>Reduce the heat to medium-low and add the coconut cream to the pan. Cover and simmer, stirring occasionally, until the chicken is cooked through, about 5 to 10 minutes. Season with salt and pepper, to taste.</li><li>Meanwhile, melt the coconut oil in a separate skillet over high heat. Add the cauliflower rice, onion and carrot to the skillet and saute until soft, about 10 minutes. Season with salt, to taste.</li><li>Serve the creamy turmeric chicken with the fried rice.</li></ol>",Calories:  690	 Fat:  46 g	 Total Carbs:  16 g	 Fiber:  4 g	 Sugar:  6 g	 Net Carbs:  12 g	 Protein:  49 g,,,no,,2022-06-29 14:17:51,2022-06-29 14:17:51
