id,name,cleaned_incredients
1221,"Paleo Creamy Garlic Shrimp ""Pasta""","1 Tablespoon of olive oil (15 ml), to cook with 1 lb of shrimp, fresh or frozen (450 g), peeled and deveined, defrosted if frozen 6 cloves of garlic (18 g), minced or finely diced 1 zucchini (120 g), spiralized or use a vegetable peeler to create noodle-like strands 2 carrots (100 g), spiralized or use a vegetable peeler to create noodle-like strands 0.25 cup of coconut cream (60 ml) (from the top of a refrigerated can of coconut milk) Salt, to taste"
1222,Paleo Sauteed Green Beans with Bacon,"4 slices of bacon (112 g), diced 6 oz of green beans (168 g), chopped 0.5 medium onion (55 g), thinly sliced"
1223,Paleo Crispy Garlic Chicken Wings with Creamy Coleslaw,"For the chicken wings - 3 Tablespoons of olive oil (45 ml) 1 Tablespoon of lemon juice (15 ml) 2 teaspoons of hot sauce (10 ml) (optional) 1 Tablespoon of garlic powder (10 g) 8 chicken wings (with skin on) (720 g) For the creamy coleslaw - 0.5 head of cabbage (350 g), thinly sliced 1 small green apple (150 g), thinly sliced 3 carrots (150 g), grated 0.25 medium onion (28 g), thinly sliced 0.25 cup of mayo (60 ml) 2 teaspoons of vinegar (10 ml) (of choice) Salt and pepper, to taste"
1224,Paleo Strawberry Banana Mint Smoothie,1 cup of ice (220 g) 0.5 cup of coconut milk (120 ml) 1 banana (100 g) 8 strawberries (56 g) 0.5 Tablespoon of coconut oil (8 ml) 1 teaspoon of fresh mint (0.5 g)
1225,Paleo Skillet Chicken Drumsticks with Sauteed Brussels Sprouts,"For the drumsticks - 1 Tablespoon of coconut oil (15 ml), to cook the drumsticks with 4 chicken drumsticks (with skin on) (500 g) 2 small green apples (300 g), sliced 1 Tablespoon of honey (15 ml) 1 teaspoon of salt (5 g) (or more, to taste) For the Brussels sprouts - 1 Tablespoon of avocado oil (15 ml), to cook the Brussels sprouts with 0.5 medium onion (55 g), thinly sliced 12 Brussels sprouts (228 g), halved Salt and pepper, to taste"
1226,Paleo Chicken Spinach Salad with Caesar Dressing,"For the salad - 1 Tablespoon of coconut oil (15 ml), to cook with 1 chicken breast (200 g), diced 4 cups of spinach (120 g) 2 small tomatoes (180 g), chopped 0.5 cucumber (110 g), thinly sliced 1 carrot (50 g), grated Salt and pepper, to taste For the Caesar dressing - 0.25 cup of mayo (60 ml) 1 Tablespoon of lemon juice (15 ml) 1 teaspoon of mustard (5 ml) 1 teaspoon of garlic powder (3 g) Salt and pepper, to taste"
1227,Paleo Burger Bowl with Fried Eggs,"2 Tablespoons of coconut oil (30 ml), divided, to cook with 0.5 medium onion (55 g), thinly sliced 0.5 lb of ground beef (225 g) 1 teaspoon of dried oregano (1 g) 2 medium eggs 1 head of romaine lettuce (200 g), chopped 2 small tomatoes (180 g), chopped 2 Tablespoons of mayo (30 ml) 2 teaspoons of mustard (10 ml) Salt and pepper, to taste"
1228,Paleo Creamy Salmon Stew,"3 cups of chicken broth (720 ml) 2 zucchinis (240 g), chopped small 2 carrots (100 g), sliced 10 white button mushrooms (100 g), sliced 4 stalks of celery (80 g), sliced 2 cloves of garlic (6 g), minced or finely diced 2 filets of salmon (with skin on), fresh or frozen (340 g), defrosted if frozen, chopped small 0.5 cup of coconut cream (120 ml), (from the top of a refrigerated can of coconut milk) 0.5 cup of fresh cilantro (8 g), chopped Salt and pepper, to taste"
1229,Paleo Crunchy and Creamy Apple and Avocado Salad,"6 cups of spinach (180 g) 2 Tablespoons of olive oil (30 ml) 2 large avocados (400 g), sliced 2 small green apples (300 g), sliced 0.5 cucumber (110 g), sliced 2 stalks of celery (40 g), sliced 0.25 cup of coconut cream (60 ml) (from the top of a refrigerated can of coconut milk) Salt, to taste"
1230,Paleo Roasted Pork Tenderloin and Broccoli Mash,"For the pork tenderloin - 1 teaspoon of salt (5 g) (or to taste) 0.5 teaspoon of pepper (1 g) (or to taste) 1 teaspoon of garlic powder (3 g) 1 teaspoon of Italian seasoning (1 g) 1 lb of pork tenderloin (450 g) 2 Tablespoons of avocado oil (30 ml), divided to cook with For the broccoli mash - 0.5 head of broccoli (225 g), broken into small florets 0.25 cup of coconut milk (60 ml) Salt, to taste"
1231,Paleo Roasted Pork Tenderloin and Broccoli Mash,"For the pork tenderloin - 1 teaspoon of salt (5 g) (or to taste) 0.5 teaspoon of pepper (1 g) (or to taste) 1 teaspoon of garlic powder (3 g) 1 teaspoon of Italian seasoning (1 g) 1 lb of pork tenderloin (450 g) 2 Tablespoons of avocado oil (30 ml), divided to cook with For the broccoli mash - 0.5 head of broccoli (225 g), broken into small florets 0.25 cup of coconut milk (60 ml) Salt, to taste"
1232,Paleo Roasted Veggie Bowl with Fried Eggs,"1 head of cauliflower (600 g), broken into small florets 4 carrots (200 g), chopped small 10 Brussels sprouts (190 g), halved 0.5 medium onion (55 g), sliced 3 Tablespoons of olive oil (45 ml), divided 4 medium eggs Salt and pepper, to taste"
1233,"Paleo Mongolian Beef with Kale and Zucchini ""Noodles""","1 Tablespoon of avocado oil (15 ml), to cook with 0.5 medium onion (55 g), thinly sliced 4 cloves of garlic (12 g), minced or finely diced 2 Tablespoons of fresh ginger (10 g), minced or finely diced 4 beef steaks (400 g), sliced 6 oz of kale (168 g), stems removed and chopped 0.25 cup of gluten-free tamari sauce or coconut aminos (60 ml) 4 teaspoons of apple cider vinegar (20 ml) 2 zucchinis (240 g), spiralized or use a vegetable peeler to create noodle-like strands Salt and pepper, to taste"
1234,Paleo Bacon and Avocado Kale Salad,"For the salad - 4 slices of bacon (112 g), diced 4 oz of kale (112 g), stems removed and chopped 0.5 cucumber (110 g), thinly sliced 0.25 medium onion (28 g), thinly sliced 1 large avocado (200 g), sliced For the dressing - 3 Tablespoons of olive oil (45 ml) 1 Tablespoon of apple cider vinegar (15 ml)"
1235,Paleo Curried Tuna Salad,"2 cans of tuna (340 g), drained and flaked 1 small green apple (150 g), thinly sliced 2 stalks of celery (40 g), thinly sliced 1 oz of raisins (28 g) 1 Tablespoon of fresh cilantro (1 g) 0.25 cup of mayo (60 ml) 1 teaspoon of curry powder (2 g) (or to taste) Salt and pepper, to taste"
1236,Paleo Roast Beef with Carrots and Onions,"2 carrots (100 g), peeled and roughly chopped 0.75 medium onion (83 g), peeled and roughly chopped 6 cloves of garlic (18 g), peeled and lightly crushed 4 Tablespoons of olive oil (60 ml), divided 1 large sprig of rosemary, leaves removed 1 sprig of thyme, leaves removed 2 lbs of beef round (900 g) Salt and pepper, to taste"
1237,Paleo Creamy Apple Chicken Salad,"For the salad - 1 Tablespoon of coconut oil (15 ml), to cook with 1 chicken breast (200 g), diced 0.25 cup of coconut cream (60 ml) (from the top of a refrigerated can of coconut milk) 1 head of romaine lettuce (200 g), chopped 1 small green apple (150 g), thinly sliced 0.5 cucumber (110 g), thinly sliced 1 carrot (50 g), grated Salt and pepper, to taste For the dressing - 3 Tablespoons of olive oil (45 ml) 1 Tablespoon of lemon juice (15 ml)"
1238,Paleo Steak with Garlic Mushrooms and Zucchini,"2 beef steaks (400 g) 2 Tablespoons of ghee (30 ml), divided, to cook with 20 white button mushrooms (200 g), sliced 0.5 medium onion (55 g), thinly sliced 8 cloves of garlic (24 g), minced or finely diced 2 teaspoons of dried thyme (2 g) 2 zucchinis (240 g), sliced 0.25 cup of chicken broth (60 ml) Salt and pepper, to taste"
1239,Paleo Citrus Shrimp and Pineapple Guacamole Bowls,"For the shrimp bowls - 1 small orange (100 g), juiced 3 Tablespoons of olive oil (45 ml) 2 Tablespoons of lime juice (30 ml) 1 teaspoon of lime zest (1 g) 1.5 lbs of shrimp (675 g), defrosted if frozen, peeled and deveined 1 head of romaine lettuce (200 g), chopped Salt, to taste For the pineapple guacamole - 2 large avocados (400 g), mashed 3 slices of pineapple (168 g), chopped small 0.25 medium onion (28 g), thinly sliced 2 Tablespoons of lime juice (30 ml) 2 Tablespoons of fresh cilantro (2 g), chopped"
1240,Paleo Easy Pork Pad Thai,"For the pad thai - 1 Tablespoon of coconut oil (15 ml), to cook with 2 carrots (100 g), spiralized or use a vegetable peeler to create noodle-like strands 0.5 medium onion (55 g), thinly sliced 1.5 lbs of pork tenderloin (675 g), thinly sliced 2 zucchinis (240 g), spiralized or use a vegetable peeler to create noodle-like strands 2 Tablespoons of fresh cilantro (2 g), chopped (for garnish) Salt, to taste For the satay sauce - 6 Tablespoons of avocado oil (90 ml) 0.25 cup of almond butter (60 ml) 1 small orange (100 g), juice and zest 8 cloves of garlic (24 g), minced or finely diced Salt, to taste"
1241,Paleo Chicken and Parsnip Bake,"3 Tablespoons of avocado oil (45 ml), to cook with 8 chicken thighs (with skin on) (1200 g) 4 parsnips (400 g), cut into approx. 1-inch (2.5 cm) pieces 4 carrots (200 g), chopped into approx. 1-inch (2.5 cm) pieces 0.5 medium onion (55 g), thinly sliced 2 cloves of garlic (6 g), minced or finely diced 1 Tablespoon of fresh rosemary (3 g), chopped Salt and pepper, to taste"
1242,Paleo Simple Bacon and Avocado Salad,"For the salad - 4 slices of bacon (112 g), diced 1 head of romaine lettuce (200 g), chopped 0.5 cucumber (110 g), thinly sliced 1 carrot (50 g), grated 1 large avocado (200 g), sliced For the balsamic dressing - 3 Tablespoons of olive oil (45 ml) 1 Tablespoon of balsamic vinegar (15 ml)"
1243,Paleo Orange Beef with Stir-Fried Vegetables,"1 Tablespoon of coconut oil (15 ml), to cook with 2 carrots (100 g), grated or thinly sliced 0.5 medium onion (55 g), thinly sliced 0.75 lb of ground beef (338 g) 3 small oranges (300 g), peeled and chopped small 1 zucchini (120 g), chopped small 2 Tablespoons of gluten-free tamari sauce or coconut aminos (30 ml) 2 cloves of garlic (6 g), minced or finely diced 1 teaspoon of fresh ginger (2 g), minced or finely diced Salt, to taste"
1244,Paleo Easy Chicken and Pineapple Salsa Lettuce Wraps,"For the lettuce wraps - 1 Tablespoon of coconut oil (15 ml), to cook with 2 chicken breasts (400 g), diced 0.5 cucumber (110 g), thinly sliced 1 head of romaine lettuce (200 g), separated into individual leaves Salt and pepper, to taste For the pineapple salsa - 1 large avocado (200 g), chopped small 2 slices of pineapple (112 g), chopped small 0.25 medium onion (28 g), thinly sliced 1 Tablespoon of lime juice (15 ml) 2 Tablespoons of fresh cilantro (2 g), chopped"
1245,Paleo Lemon Pepper and Avocado Tuna Salad,"2 cans of tuna (340 g), drained and flaked 1 small green apple (150 g), thinly sliced 0.5 cucumber (110 g), thinly sliced 4 Tablespoons of mayo (60 ml) 1 Tablespoon of lemon juice (15 ml), or to taste 1 large avocado (200 g), sliced Pepper, to taste"
1246,Paleo Cucumber Apple and Avocado Salad,"2 large avocados (400 g), chopped small 2 small green apples (300 g), chopped small 1 cucumber (220 g), chopped small 3 Tablespoons of olive oil (45 ml) 1 Tablespoon of lemon juice (15 ml) (or to taste)"
1247,Paleo Baked Honey Ginger Pork Ribs,"1 rack pork ribs (15.5 oz or 440 g) 2 Tablespoons of honey (30 ml) 2 Tablespoons of applesauce (30 ml) 2 Tablespoons of gluten-free tamari sauce or coconut aminos (30 ml) 1 Tablespoon of olive oil (15 ml) (plus additional to grease an aluminum foil) 2 cloves of garlic (6 g), minced or finely diced 1 Tablespoon of fresh ginger (5 g), minced or finely diced Salt, to taste"
1248,Paleo Avocado and Bacon Salad with Apple Cider Dressing,"For the salad - 4 slices of bacon (112 g), diced 1 head of romaine lettuce (200 g), chopped 1 small green apple (150 g), thinly sliced 0.5 cucumber (110 g), thinly sliced 1 carrot (50 g), grated or thinly sliced 0.25 medium onion (28 g), thinly sliced 1 large avocado (200 g), sliced For the dressing - 3 Tablespoons of olive oil (45 ml) 1 Tablespoon of apple cider vinegar (15 ml) Salt and pepper, to taste"
1249,Paleo Pork Chops and Creamy Slaw,"For the pork chops - 1 Tablespoon of ghee (15 ml), to cook with 4 pork chops (640 g) Salt and pepper, to taste For the creamy slaw - 1 head of cabbage (700 g), thinly sliced 4 carrots (200 g), grated 2 small green apples (300 g), thinly sliced 0.5 medium onion (55 g), thinly sliced 3 Tablespoons of fresh parsley (3 g), chopped 6 Tablespoons of mayo (90 ml) 2 Tablespoons of apple cider vinegar (30 ml) (or to taste) Salt, to taste"
1250,Paleo Easy Tuna Salad,"2 cans of tuna (340 g), drained and flaked 1 small green apple (150 g), thinly sliced 0.5 cucumber (110 g), thinly sliced 0.25 cup of mayo (60 ml) Salt, to taste"
1251,Paleo Cumin Beef and Pineapple Saute with Roasted Broccoli,"For the saute - 1 Tablespoon of coconut oil (15 ml), to cook with 0.5 medium onion (55 g), thinly sliced 1.5 lbs of ground beef (675 g) 2 cloves of garlic (6 g), minced or finely diced 4 slices of pineapple (224 g), chopped 1 zucchini (120 g), chopped 2 carrots (100 g), grated or thinly sliced 1 Tablespoon of cumin powder (6 g) 0.4 teaspoon of apple cider vinegar (2 ml) Salt and pepper, to taste For the roasted broccoli - 1 head of broccoli (450 g), broken into small florets 1 Tablespoon of avocado oil (15 ml) Salt, to taste"
1252,Paleo Fish Taco Bowls with Pineapple Guacamole,"For the taco bowls - 1 Tablespoon of coconut oil (15 ml), to cook with 4 filets of cod, fresh or frozen (680 g), defrosted if frozen, diced 2 teaspoons of paprika (4 g) 0.5 teaspoon of chili powder (1 g) (or to taste) 1 head of romaine lettuce (200 g), chopped Salt and pepper, to taste For the pineapple guacamole - 2 large avocados (400 g), mashed 4 slices of pineapple (224 g), chopped small 0.25 medium onion (28 g), thinly sliced 1 Tablespoon of lime juice (15 ml) 2 Tablespoons of fresh cilantro (2 g), chopped Salt, to taste"
1253,Paleo Bacon and Veggie Hash,"4 slices of bacon (112 g), diced 2 Tablespoons of avocado oil (30 ml), to cook with 2 small sweet potatoes (260 g), grated 2 carrots (100 g), grated 0.5 medium onion (55 g), thinly sliced 1 zucchini (120 g), grated 4 cups of spinach (120 g) Salt and pepper, to taste"
1254,Paleo Zucchini Fries with Garlicky Ground Beef,"For the zucchini fries - 2 zucchinis (240 g), seeds removed, halved and cut into fry-size wedges 2 Tablespoons of avocado oil (30 ml), to cook fries with 1 Tablespoon of garlic powder (10 g) 0.5 Tablespoon of onion powder (4 g) Salt and pepper, to taste For the garlicky beef - 1 Tablespoon of coconut oil (15 ml), to cook with 0.5 medium onion (55 g), thinly sliced 0.75 lb of ground beef (338 g) 4 cloves of garlic (12 g), minced or finely diced Salt and pepper, to taste"
1255,Paleo Simple Basil Chicken Saute,"1 Tablespoon of coconut oil (15 ml), to cook with 2 chicken breasts (400 g), diced 0.5 medium onion (55 g), thinly sliced 2 carrots (100 g), grated or thinly sliced 0.25 cup of fresh basil leaves (8 g), chopped Salt and pepper, to taste"
1256,Paleo Easy Stovetop Braised Pork Shoulder,"2 Tablespoons of coconut oil (30 ml), to cook with 1.75 lbs of pork shoulder (788 g), cut into large pieces 2 medium onions (220 g), sliced 2 small green apples (300 g), sliced 2 cups of beef broth (480 ml) 0.25 cup of apple cider vinegar (60 ml) Salt and pepper, to taste"
1257,Paleo Easy Slow Cooker Braised Pork Shoulder,"2 Tablespoons of coconut oil (30 ml), to cook with 1.75 lbs of pork shoulder (788 g), cut into large pieces 2 medium onions (220 g), sliced 2 small green apples (300 g), sliced 2 cups of beef broth (480 ml) 0.25 cup of apple cider vinegar (60 ml) Salt and pepper, to taste"
1258,Paleo Easy Pressure Cooker Braised Pork Shoulder,"2 Tablespoons of coconut oil (30 ml), to cook with 1.75 lbs of pork shoulder (788 g), cut into large pieces 2 medium onions (220 g), sliced 2 small green apples (300 g), sliced 2 cups of beef broth (480 ml) 0.25 cup of apple cider vinegar (60 ml) Salt and pepper, to taste"
1259,Paleo Simple Mashed Sweet Potato,"4 small sweet potatoes (520 g), cubed 0.5 cup of coconut milk (120 ml) Salt, to taste"
1260,"Paleo Avocado and Cucumber Sweet Potato ""Toast""","2 small sweet potatoes (260 g), ends removed and sliced lengthwise into 1/4-inch (0.65 cm) thick slices 2 Tablespoons of avocado oil (30 ml), divided (plus additional for greasing the baking sheet) 0.5 cucumber (110 g), thinly sliced 1 large avocado (200 g), sliced Salt and pepper, to taste"
1261,"Paleo Beef Fried ""Rice""","3 Tablespoons of coconut oil (45 ml), divided, to cook with 0.75 lb of ground beef (338 g) 0.5 medium onion (55 g), thinly sliced 2 cloves of garlic (6 g), minced or finely diced 1 head of cauliflower (600 g), processed into rice-like pieces 2 carrots (100 g), grated or thinly sliced 0.25 cup of gluten-free tamari sauce or coconut aminos (60 ml) Salt and pepper, to taste"
1262,"Paleo Creamy Chicken ""Noodle"" Soup","1 Tablespoon of coconut oil (15 ml), to cook with 2 chicken breasts (400 g), diced 0.5 medium onion (55 g), thinly sliced 1 clove of garlic (3 g), minced or finely diced 3 cups of chicken broth (720 ml) 1 zucchini (120 g), spiralized or use a vegetable peeler to create noodle-like strands 2 carrots (100 g), spiralized or use a vegetable peeler to create noodle-like strands 0.5 cup of coconut cream (120 ml) (from the top of a refrigerated can of coconut milk) Salt and pepper, to taste"
1263,Paleo Creamy Green Apple and Avocado Salad,"2 large avocados (400 g), sliced 2 small green apples (300 g), thinly sliced 0.5 cucumber (110 g), thinly sliced 2 carrots (100 g), grated or thinly sliced 0.25 cup of mayo (60 ml) Salt and pepper, to taste"
